Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Gls/90,Ast,Ast/90,G+A,G+A/90,xG,xG/90,xAG,xAG/90,npxG,npxG/90,G-PK,G-PK/90,Tkl,Tkl/90,TklW,TklW/90,Def 3rd,Mid 3rd,Att 3rd,Blocks,Blocks/90,Int,Int/90,Tkl+Int,Tkl+Int/90,Clr,Clr/90,Err,Err/90,DefAct,DefAct/90,PrgP,PrgP/90,PrgC,PrgC/90,KP,KP/90,Cmp%,Cmp%/90,SCA,SCA/90,Ast_stats_passing,Ast_stats_passing/90,xA,xA/90,PPA,PPA/90,GA,GA/90,Saves,Saves/90,Save%,Save%/90,CS,CS/90,CS%,CS%/90,PKA,PKA/90,PKsv,PKsv/90,Touches,Touches/90,Carries,Carries/90,PrgR,PrgR/90,Mis,Mis/90,Dis,Dis/90,CrdY,CrdY/90,CrdR,CrdR/90,PKwon,PKwon/90,PKcon,PKcon/90,Recov,Recov/90
2211,Richarlison,BRA,FW,Tottenham,Premier League,27,15,4,504,5.6,4,0.7142857143,1,0.1785714286,5,0.8928571429,3.7,0.6607142857,0.9,0.1607142857,3.7,0.6607142857,4,0.7142857143,5,0.8928571429,3,0.5357142857,0,4,1,1,0.1785714286,0,0,5,0.8928571429,8,1.428571429,0,0,6,1.071428571,11,1.964285714,8,1.428571429,4,0.7142857143,60.2,10.75,8,1.428571429,1,0.1785714286,0.6,0.1071428571,4,0.7142857143,,0,,0,,0,,0,,0,,0,,0,173,30.89285714,89,15.89285714,22,3.928571429,9,1.607142857,8,1.428571429,2,0.3571428571,0,0,0,0,0,0,11,1.964285714
2212,Diego Rico,ESP,DF,Getafe,La Liga,31,33,32,2819,31.3,0,0,3,0.09577864491,3,0.09577864491,0.4,0.01277048599,2.7,0.08620078042,0.4,0.01277048599,0,0,81,2.586023413,49,1.564384534,47,29,5,41,1.308974814,34,1.085491309,115,3.671514722,102,3.256473927,2,0.06385242994,154,4.916637105,136,4.341965236,27,0.8620078042,36,1.149343739,67.6,2.158212132,75,2.394466123,3,0.09577864491,3.4,0.1085491309,46,1.468605889,,0,,0,,0,,0,,0,,0,,0,1929,61.58566868,694,22.15679319,84,2.681802057,48,1.532458319,13,0.4150407946,9,0.2873359347,1,0.03192621497,1,0.03192621497,0,0,132,4.214260376
2213,Fabian Rieder,SUI,"MF,FW",Stuttgart,Bundesliga,22,21,8,867,9.6,1,0.1038062284,3,0.3114186851,4,0.4152249135,1.4,0.1453287197,2,0.2076124567,1.4,0.1453287197,1,0.1038062284,17,1.764705882,14,1.453287197,4,9,4,10,1.038062284,10,1.038062284,27,2.802768166,7,0.7266435986,1,0.1038062284,36,3.737024221,38,3.944636678,20,2.076124567,12,1.24567474,70.6,7.328719723,35,3.633217993,3,0.3114186851,2.4,0.2491349481,11,1.141868512,,0,,0,,0,,0,,0,,0,,0,492,51.07266436,253,26.26297578,61,6.332179931,21,2.179930796,13,1.349480969,1,0.1038062284,0,0,1,0.1038062284,0,0,45,4.671280277
2214,Lasse Rieß,GER,GK,Mainz 05,Bundesliga,23,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,0,0,0,0,0,0,0,0,0,63.1,31.55,3,1.5,0,0,0,0,0,0,2,1,6,3,75,37.5,0,0,0,0,0,0,0,0,90,45,61,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2215,Luis Rioja,ESP,FW,Alavés,La Liga,30,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.3913043478,0,0,0,0,2,7.826086957,1,3.913043478,0,1,1,2,7.826086957,0,0,2,7.826086957,0,0,0,0,4,15.65217391,1,3.913043478,4,15.65217391,1,3.913043478,45.5,178.0434783,1,3.913043478,0,0,0.1,0.3913043478,0,0,,0,,0,,0,,0,,0,,0,,0,15,58.69565217,8,31.30434783,3,11.73913043,0,0,0,0,0,0,0,0,0,0,0,0,1,3.913043478
2216,Luis Rioja,ESP,"MF,FW",Valencia,La Liga,30,36,33,2831,31.5,5,0.1589544331,3,0.09537265984,8,0.2543270929,3.3,0.1049099258,4.5,0.1430589898,1.7,0.05404450724,3,0.09537265984,33,1.049099258,21,0.6676086189,14,12,7,30,0.9537265984,22,0.6993995055,55,1.748498764,44,1.398799011,1,0.03179088661,84,2.670434475,103,3.274461321,93,2.956552455,35,1.112681031,67.7,2.152243024,82,2.606852702,3,0.09537265984,5.5,0.1748498764,60,1.907453197,,0,,0,,0,,0,,0,,0,,0,1505,47.84528435,816,25.94136348,228,7.248322148,42,1.335217238,40,1.271635465,6,0.1907453197,0,0,0,0,0,0,111,3.528788414
2217,Rodrigo Riquelme,ESP,"MF,DF",Atlético Madrid,La Liga,24,16,4,516,5.7,0,0,1,0.1744186047,1,0.1744186047,0.9,0.1569767442,0.8,0.1395348837,0.9,0.1569767442,0,0,11,1.918604651,5,0.8720930233,4,6,1,3,0.523255814,2,0.3488372093,13,2.26744186,3,0.523255814,0,0,16,2.790697674,24,4.186046512,43,7.5,15,2.61627907,78.1,13.62209302,29,5.058139535,1,0.1744186047,0.8,0.1395348837,12,2.093023256,,0,,0,,0,,0,,0,,0,,0,354,61.74418605,246,42.90697674,62,10.81395349,11,1.918604651,6,1.046511628,0,0,0,0,0,0,0,0,21,3.662790698
2218,Alberto Risco,ESP,"MF,FW",Getafe,La Liga,18,5,0,69,0.8,0,0,0,0,0,0,0.2,0.2608695652,0.1,0.1304347826,0.2,0.2608695652,0,0,4,5.217391304,4,5.217391304,2,0,2,2,2.608695652,0,0,4,5.217391304,0,0,0,0,6,7.826086957,3,3.913043478,3,3.913043478,4,5.217391304,73.5,95.86956522,6,7.826086957,0,0,0.2,0.2608695652,4,5.217391304,,0,,0,,0,,0,,0,,0,,0,57,74.34782609,32,41.73913043,6,7.826086957,5,6.52173913,4,5.217391304,0,0,0,0,0,0,0,0,5,6.52173913
2219,Mihailo Ristić,SRB,"DF,MF",Celta Vigo,La Liga,28,10,6,429,4.8,0,0,1,0.2097902098,1,0.2097902098,0,0,0.2,0.04195804196,0,0,0,0,7,1.468531469,7,1.468531469,4,2,1,1,0.2097902098,2,0.4195804196,9,1.888111888,18,3.776223776,0,0,10,2.097902098,10,2.097902098,8,1.678321678,4,0.8391608392,77.6,16.27972028,10,2.097902098,1,0.2097902098,0.1,0.02097902098,2,0.4195804196,,0,,0,,0,,0,,0,,0,,0,302,63.35664336,153,32.0979021,11,2.307692308,7,1.468531469,4,0.8391608392,1,0.2097902098,0,0,0,0,0,0,17,3.566433566
2220,Lars Ritzka,GER,"DF,MF",St. Pauli,Bundesliga,26,21,11,922,10.2,1,0.09761388286,0,0,1,0.09761388286,0.4,0.03904555315,0.2,0.01952277657,0.4,0.03904555315,1,0.09761388286,49,4.78308026,29,2.830802603,28,16,5,16,1.561822126,11,1.073752711,60,5.856832972,41,4.002169197,0,0,76,7.418655098,21,2.04989154,8,0.7809110629,5,0.4880694143,71.5,6.979392625,12,1.171366594,0,0,0.3,0.02928416486,5,0.4880694143,,0,,0,,0,,0,,0,,0,,0,567,55.34707158,161,15.71583514,34,3.318872017,6,0.5856832972,4,0.3904555315,1,0.09761388286,0,0,0,0,0,0,35,3.4164859
2221,Gorka Rivera Alonso,ESP,"DF,MF",Getafe,La Liga,19,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,2,0,0,0,0,0,2,9,0,0,0,0,2,9,1,4.5,0,0,0,0,45.5,204.75,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,17,76.5,5,22.5,0,0,2,9,0,0,0,0,0,0,0,0,0,0,1,4.5
2222,Sergi Roberto,ESP,MF,Como,Serie A,32,13,8,696,7.7,0,0,1,0.1293103448,1,0.1293103448,0.7,0.09051724138,0.7,0.09051724138,0.7,0.09051724138,0,0,14,1.810344828,8,1.034482759,5,5,4,7,0.9051724138,9,1.163793103,23,2.974137931,14,1.810344828,0,0,30,3.879310345,36,4.655172414,10,1.293103448,15,1.939655172,90.3,11.67672414,24,3.103448276,1,0.1293103448,0.5,0.06465517241,6,0.775862069,,0,,0,,0,,0,,0,,0,,0,582,75.25862069,340,43.96551724,19,2.456896552,14,1.810344828,5,0.6465517241,4,0.5172413793,0,0,0,0,2,0.2586206897,48,6.206896552
2223,Andrew Robertson,SCO,DF,Liverpool,Premier League,30,33,29,2482,27.6,0,0,1,0.03626107977,1,0.03626107977,1.2,0.04351329573,4.6,0.166800967,1.2,0.04351329573,0,0,39,1.414182111,22,0.797743755,25,10,4,10,0.3626107977,21,0.7614826753,60,2.175664786,54,1.958098308,2,0.07252215955,68,2.465753425,176,6.38195004,64,2.320709106,40,1.450443191,82.7,2.998791297,80,2.900886382,1,0.03626107977,4.3,0.155922643,31,1.124093473,,0,,0,,0,,0,,0,,0,,0,2084,75.56809025,1107,40.14101531,108,3.916196616,25,0.9065269944,13,0.4713940371,3,0.1087832393,1,0.03626107977,0,0,1,0.03626107977,105,3.807413376
2224,Antonee Robinson,USA,DF,Fulham,Premier League,26,36,35,3167,35.2,0,0,10,0.2841806126,10,0.2841806126,0.7,0.01989264288,4.2,0.1193558573,0.7,0.01989264288,0,0,95,2.699715819,61,1.733501737,57,31,7,43,1.221976634,62,1.761919798,157,4.461635617,133,3.779602147,2,0.05683612251,198,5.626776129,131,3.722766025,118,3.353331228,43,1.221976634,76.8,2.182507105,80,2.273444901,10,0.2841806126,4.1,0.1165140512,56,1.59141143,,0,,0,,0,,0,,0,,0,,0,2523,71.69876855,1343,38.16545627,274,7.786548784,44,1.250394695,20,0.5683612251,8,0.2273444901,0,0,0,0,0,0,157,4.461635617
2225,Jay Robinson,ENG,"MF,FW",Southampton,Premier League,17,4,1,137,1.5,0,0,0,0,0,0,0,0,0.7,0.4598540146,0,0,0,0,4,2.627737226,1,0.6569343066,3,0,1,0,0,0,0,4,2.627737226,1,0.6569343066,0,0,4,2.627737226,1,0.6569343066,3,1.97080292,3,1.97080292,67.6,44.40875912,8,5.255474453,0,0,0.5,0.3284671533,1,0.6569343066,,0,,0,,0,,0,,0,,0,,0,54,35.47445255,33,21.67883212,10,6.569343066,1,0.6569343066,6,3.941605839,0,0,0,0,0,0,0,0,12,7.883211679
2226,Marc Roca,ESP,MF,Betis,La Liga,27,14,11,906,10.1,2,0.1986754967,2,0.1986754967,4,0.3973509934,1.1,0.1092715232,1,0.09933774834,1.1,0.1092715232,2,0.1986754967,20,1.986754967,14,1.390728477,10,9,1,17,1.688741722,14,1.390728477,34,3.377483444,14,1.390728477,2,0.1986754967,49,4.867549669,59,5.860927152,11,1.092715232,12,1.19205298,86.4,8.582781457,24,2.38410596,2,0.1986754967,0.5,0.04966887417,6,0.5960264901,,0,,0,,0,,0,,0,,0,,0,632,62.78145695,385,38.24503311,13,1.291390728,9,0.8940397351,7,0.6953642384,4,0.3973509934,0,0,0,0,0,0,51,5.066225166
2227,Rodri,ESP,MF,Manchester City,Premier League,28,3,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.465753425,1,1.232876712,1,1,0,1,1.232876712,1,1.232876712,3,3.698630137,1,1.232876712,0,0,4,4.931506849,4,4.931506849,1,1.232876712,1,1.232876712,94.1,116.0136986,2,2.465753425,0,0,0.1,0.1232876712,1,1.232876712,,0,,0,,0,,0,,0,,0,,0,74,91.23287671,39,48.08219178,1,1.232876712,0,0,0,0,0,0,0,0,0,0,0,0,7,8.630136986
2228,Rodri,ESP,FW,Betis,La Liga,24,3,1,118,1.3,0,0,0,0,0,0,0.2,0.1525423729,0.1,0.07627118644,0.2,0.1525423729,0,0,2,1.525423729,1,0.7627118644,1,1,0,2,1.525423729,1,0.7627118644,3,2.288135593,1,0.7627118644,1,0.7627118644,4,3.050847458,8,6.101694915,4,3.050847458,2,1.525423729,84.8,64.6779661,11,8.389830508,0,0,0.3,0.2288135593,5,3.813559322,,0,,0,,0,,0,,0,,0,,0,86,65.59322034,57,43.47457627,11,8.389830508,5,3.813559322,2,1.525423729,0,0,0,0,0,0,0,0,10,7.627118644
2229,Adrian Rodriguez,ESP,GK,Alavés,La Liga,23,2,1,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.213114754,1,0.737704918,-1,-0.737704918,0,0,0,0,0,0,38,28.03278689,0,0,0,0,0,0,0,0,2,1.475409836,4,2.950819672,83.3,61.45081967,1,0.737704918,100,73.7704918,1,0.737704918,0,0,58,42.78688525,19,14.01639344,0,0,0,0,0,0,1,0.737704918,0,0,0,0,0,0,0,0
2230,Alejandro Rodriguez,POR,MF,Lyon,Ligue 1,16,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,225,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,8,36,1,4.5,1,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,1,4.5
2231,Álvaro Rodríguez,URU,FW,Getafe,La Liga,20,22,7,852,9.5,2,0.2112676056,0,0,2,0.2112676056,1.2,0.1267605634,0.3,0.03169014085,1.2,0.1267605634,2,0.2112676056,10,1.056338028,7,0.7394366197,0,7,3,23,2.429577465,3,0.3169014085,13,1.373239437,12,1.267605634,0,0,36,3.802816901,13,1.373239437,6,0.6338028169,5,0.5281690141,46,4.85915493,16,1.690140845,0,0,0.4,0.04225352113,2,0.2112676056,,0,,0,,0,,0,,0,,0,,0,415,43.83802817,186,19.64788732,50,5.281690141,37,3.908450704,20,2.112676056,6,0.6338028169,0,0,0,0,0,0,31,3.274647887
2232,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Leganés,La Liga,26,29,12,1330,14.8,1,0.06766917293,4,0.2706766917,5,0.3383458647,2.1,0.1421052632,2.2,0.1488721805,2.1,0.1421052632,1,0.06766917293,32,2.165413534,17,1.15037594,10,16,6,10,0.6766917293,20,1.353383459,52,3.518796992,20,1.353383459,0,0,62,4.195488722,60,4.060150376,24,1.62406015,19,1.285714286,72.1,4.878947368,48,3.248120301,4,0.2706766917,1.7,0.115037594,21,1.421052632,,0,,0,,0,,0,,0,,0,,0,749,50.68421053,381,25.78195489,66,4.466165414,34,2.30075188,14,0.9473684211,6,0.4060150376,1,0.06766917293,1,0.06766917293,1,0.06766917293,56,3.789473684
2233,Arturo Rodríguez,ESP,FW,Las Palmas,La Liga,17,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.285714286,0,0,71.4,306,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,11,47.14285714,7,30,2,8.571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,4.285714286
2234,Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,21,17,10,927,10.3,0,0,0,0,0,0,0.1,0.009708737864,0.8,0.07766990291,0.1,0.009708737864,0,0,14,1.359223301,9,0.8737864078,3,10,1,6,0.5825242718,7,0.6796116505,21,2.038834951,13,1.262135922,0,0,27,2.621359223,71,6.893203883,8,0.7766990291,17,1.650485437,89.2,8.660194175,26,2.524271845,0,0,1.4,0.1359223301,4,0.3883495146,,0,,0,,0,,0,,0,,0,,0,876,85.04854369,529,51.3592233,12,1.165048544,4,0.3883495146,6,0.5825242718,3,0.2912621359,0,0,0,0,0,0,49,4.757281553
2235,Dani Rodríguez,ESP,"MF,FW",Mallorca,La Liga,36,37,26,2162,24,4,0.1665124884,7,0.2913968548,11,0.4579093432,2.8,0.1165587419,3.1,0.1290471785,2.8,0.1165587419,4,0.1665124884,49,2.039777983,29,1.207215541,18,21,10,22,0.9158186864,12,0.4995374653,61,2.539315449,30,1.248843663,0,0,83,3.455134135,78,3.246993525,37,1.540240518,33,1.37372803,69.7,2.901480111,62,2.580943571,7,0.2913968548,3.4,0.1415356152,17,0.7076780759,,0,,0,,0,,0,,0,,0,,0,971,40.42090657,512,21.31359852,108,4.495837188,50,2.081406105,46,1.914893617,5,0.2081406105,0,0,0,0,0,0,70,2.913968548
2236,Daniel Rodriguez,ESP,FW,Barcelona,La Liga,18,1,1,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.432432432,0,0,0,0,0,0,0,0,1,2.432432432,2,4.864864865,4,9.72972973,0,0,75,182.4324324,2,4.864864865,0,0,0,0,2,4.864864865,,0,,0,,0,,0,,0,,0,,0,25,60.81081081,20,48.64864865,9,21.89189189,3,7.297297297,0,0,0,0,0,0,0,0,0,0,0,0
2237,Guido Rodríguez,ARG,MF,West Ham,Premier League,30,23,16,1149,12.8,0,0,1,0.07832898172,1,0.07832898172,0.2,0.01566579634,0.2,0.01566579634,0.2,0.01566579634,0,0,36,2.819843342,19,1.488250653,21,15,0,23,1.80156658,13,1.018276762,49,3.838120104,35,2.74151436,1,0.07832898172,71,5.561357702,33,2.584856397,4,0.3133159269,4,0.3133159269,84.4,6.610966057,12,0.9399477807,1,0.07832898172,0.2,0.01566579634,1,0.07832898172,,0,,0,,0,,0,,0,,0,,0,709,55.53524804,327,25.61357702,7,0.5483028721,4,0.3133159269,7,0.5483028721,6,0.4699738903,0,0,0,0,0,0,53,4.151436031
2238,James Rodríguez,COL,"MF,FW",Rayo Vallecano,La Liga,33,6,1,140,1.6,0,0,0,0,0,0,0.3,0.1928571429,0.2,0.1285714286,0.3,0.1928571429,0,0,3,1.928571429,2,1.285714286,1,2,0,2,1.285714286,1,0.6428571429,4,2.571428571,0,0,0,0,6,3.857142857,13,8.357142857,3,1.928571429,2,1.285714286,79.6,51.17142857,6,3.857142857,0,0,0.3,0.1928571429,1,0.6428571429,,0,,0,,0,,0,,0,,0,,0,116,74.57142857,71,45.64285714,7,4.5,5,3.214285714,0,0,1,0.6428571429,0,0,0,0,0,0,8,5.142857143
2239,Javi Rodríguez,ESP,DF,Celta Vigo,La Liga,21,36,26,2514,27.9,3,0.107398568,2,0.07159904535,5,0.1789976134,2.3,0.08233890215,1,0.03579952267,2.3,0.08233890215,3,0.107398568,53,1.897374702,38,1.360381862,35,17,1,29,1.038186158,33,1.181384248,86,3.07875895,96,3.436754177,2,0.07159904535,113,4.045346062,114,4.081145585,29,1.038186158,13,0.4653937947,86.7,3.103818616,35,1.252983294,2,0.07159904535,1,0.03579952267,10,0.3579952267,,0,,0,,0,,0,,0,,0,,0,1994,71.38424821,1187,42.49403341,51,1.825775656,22,0.7875894988,5,0.1789976134,7,0.2505966587,0,0,0,0,0,0,87,3.114558473
2240,Jesus Rodríguez,ESP,FW,Betis,La Liga,18,21,15,1111,12.3,2,0.1620162016,0,0,2,0.1620162016,2.3,0.1863186319,0.2,0.01620162016,2.3,0.1863186319,2,0.1620162016,16,1.296129613,14,1.134113411,6,6,4,16,1.296129613,6,0.4860486049,22,1.782178218,3,0.2430243024,0,0,38,3.078307831,35,2.835283528,53,4.293429343,8,0.6480648065,72.8,5.897389739,34,2.754275428,0,0,0.7,0.05670567057,19,1.539153915,,0,,0,,0,,0,,0,,0,,0,532,43.09630963,361,29.24392439,99,8.01980198,38,3.078307831,20,1.620162016,0,0,0,0,1,0.08100810081,0,0,58,4.698469847
2241,Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,28,21,21,1758,19.5,0,0,3,0.1535836177,3,0.1535836177,1.6,0.0819112628,1.5,0.07679180887,1.6,0.0819112628,0,0,33,1.689419795,17,0.8703071672,12,18,3,22,1.126279863,10,0.5119453925,43,2.201365188,21,1.075085324,0,0,65,3.327645051,128,6.552901024,25,1.279863481,16,0.819112628,85.2,4.361774744,49,2.508532423,3,0.1535836177,1.4,0.07167235495,14,0.7167235495,,0,,0,,0,,0,,0,,0,,0,1357,69.47098976,763,39.06143345,39,1.996587031,20,1.023890785,14,0.7167235495,2,0.1023890785,0,0,0,0,0,0,100,5.119453925
2242,Ricardo Rodríguez,SUI,DF,Betis,La Liga,31,18,15,1274,14.2,0,0,1,0.07064364207,1,0.07064364207,0.2,0.01412872841,0.4,0.02825745683,0.2,0.01412872841,0,0,28,1.978021978,15,1.059654631,16,5,7,10,0.7064364207,8,0.5651491366,36,2.543171115,51,3.602825746,0,0,46,3.249607535,63,4.450549451,19,1.342229199,7,0.4945054945,82,5.79277865,27,1.907378336,1,0.07064364207,0.6,0.04238618524,8,0.5651491366,,0,,0,,0,,0,,0,,0,,0,866,61.17739403,434,30.65934066,32,2.260596546,4,0.2825745683,3,0.2119309262,0,0,0,0,0,0,0,0,55,3.885400314
2243,Rodrygo,BRA,"FW,MF",Real Madrid,La Liga,23,30,22,1928,21.4,6,0.2800829876,5,0.2334024896,11,0.5134854772,4,0.1867219917,3,0.1400414938,3.9,0.1820539419,6,0.2800829876,21,0.9802904564,14,0.653526971,14,5,2,18,0.8402489627,11,0.5134854772,32,1.493775934,9,0.4201244813,0,0,50,2.334024896,108,5.041493776,113,5.274896266,49,2.287344398,85.9,4.009854772,106,4.94813278,5,0.2334024896,4.2,0.1960580913,26,1.213692946,,0,,0,,0,,0,,0,,0,,0,1340,62.55186722,889,41.49896266,253,11.81016598,47,2.193983402,15,0.7002074689,0,0,0,0,1,0.04668049793,0,0,71,3.314315353
2244,Mads Roerslev,DEN,DF,Brentford,Premier League,25,19,11,1101,12.2,0,0,2,0.1634877384,2,0.1634877384,0.2,0.01634877384,3,0.2452316076,0.2,0.01634877384,0,0,18,1.471389646,8,0.6539509537,14,3,1,12,0.9809264305,4,0.3269754768,22,1.798365123,35,2.861035422,0,0,34,2.779291553,51,4.16893733,17,1.389645777,14,1.144414169,78.7,6.433242507,21,1.716621253,2,0.1634877384,2.1,0.1716621253,11,0.8991825613,,0,,0,,0,,0,,0,,0,,0,645,52.72479564,352,28.77384196,54,4.414168937,9,0.7356948229,6,0.4904632153,2,0.1634877384,0,0,0,0,0,0,39,3.188010899
2245,Mads Roerslev,DEN,DF,Wolfsburg,Bundesliga,25,7,2,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.020134228,9,2.718120805,8,1,1,2,0.6040268456,5,1.510067114,15,4.530201342,16,4.832214765,0,0,17,5.134228188,13,3.926174497,7,2.11409396,1,0.3020134228,83.9,25.33892617,6,1.812080537,0,0,0.2,0.06040268456,1,0.3020134228,,0,,0,,0,,0,,0,,0,,0,215,64.93288591,102,30.80536913,18,5.436241611,2,0.6040268456,6,1.812080537,0,0,0,0,0,0,0,0,8,2.416107383
2246,Morgan Rogers,ENG,"FW,MF",Aston Villa,Premier League,22,37,37,3114,34.6,8,0.2312138728,10,0.289017341,18,0.5202312139,6.6,0.1907514451,7.8,0.225433526,6.6,0.1907514451,8,0.2312138728,43,1.242774566,22,0.6358381503,15,15,13,26,0.7514450867,6,0.1734104046,49,1.416184971,20,0.5780346821,2,0.05780346821,73,2.10982659,123,3.554913295,114,3.294797688,51,1.473988439,73.2,2.115606936,105,3.034682081,10,0.289017341,5.2,0.1502890173,56,1.61849711,,0,,0,,0,,0,,0,,0,,0,1362,39.36416185,794,22.94797688,188,5.433526012,114,3.294797688,74,2.138728324,10,0.289017341,0,0,1,0.0289017341,0,0,119,3.439306358
2247,Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,22,19,11,965,10.7,0,0,1,0.0932642487,1,0.0932642487,0.8,0.07461139896,1.7,0.1585492228,0.8,0.07461139896,0,0,16,1.492227979,10,0.932642487,4,10,2,9,0.8393782383,6,0.5595854922,22,2.051813472,2,0.1865284974,0,0,31,2.89119171,22,2.051813472,20,1.865284974,9,0.8393782383,76,7.088082902,25,2.331606218,1,0.0932642487,1.1,0.1025906736,4,0.3730569948,,0,,0,,0,,0,,0,,0,,0,403,37.58549223,217,20.23834197,60,5.595854922,45,4.196891192,22,2.051813472,2,0.1865284974,0,0,0,0,0,0,49,4.569948187
2248,Alessio Romagnoli,ITA,DF,Lazio,Serie A,29,32,31,2672,29.7,2,0.06736526946,0,0,2,0.06736526946,2.4,0.08083832335,0.3,0.01010479042,2.4,0.08083832335,2,0.06736526946,48,1.616766467,29,0.9767964072,20,26,2,33,1.111526946,26,0.875748503,74,2.49251497,118,3.974550898,1,0.03368263473,106,3.570359281,90,3.031437126,8,0.2694610778,9,0.3031437126,91.8,3.092065868,27,0.9094311377,0,0,0.3,0.01010479042,5,0.1684131737,,0,,0,,0,,0,,0,,0,,0,2042,68.77994012,1064,35.83832335,4,0.1347305389,6,0.2020958084,1,0.03368263473,4,0.1347305389,2,0.06736526946,0,0,0,0,96,3.233532934
2249,Leo Román,ESP,GK,Mallorca,La Liga,24,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8571428571,0,0,0,0,0,0,0,0,0,0,57.1,8.157142857,0,0,0,0,0,0,0,0,10,1.428571429,39,5.571428571,81.6,11.65714286,2,0.2857142857,28.6,4.085714286,1,0.1428571429,0,0,279,39.85714286,124,17.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.142857143
2250,Carlos Romero,ESP,DF,Espanyol,La Liga,22,34,28,2554,28.4,2,0.07047768207,1,0.03523884103,3,0.1057165231,2,0.07047768207,2.1,0.07400156617,2,0.07047768207,2,0.07047768207,73,2.572435395,47,1.656225529,49,16,8,50,1.761942052,30,1.057165231,103,3.629600626,102,3.594361785,1,0.03523884103,152,5.356303837,64,2.255285826,50,1.761942052,29,1.02192639,71.4,2.51605325,62,2.184808144,1,0.03523884103,2.4,0.08457321848,26,0.9162098669,,0,,0,,0,,0,,0,,0,,0,1366,48.13625685,593,20.89663273,113,3.981989037,33,1.162881754,13,0.4581049334,7,0.2466718872,0,0,0,0,2,0.07047768207,125,4.404855129
2251,Cristian Romero,ARG,DF,Tottenham,Premier League,26,18,18,1416,15.7,1,0.06355932203,0,0,1,0.06355932203,1.6,0.1016949153,0.6,0.03813559322,1.6,0.1016949153,1,0.06355932203,35,2.224576271,29,1.843220339,26,8,1,18,1.144067797,21,1.334745763,56,3.559322034,57,3.622881356,2,0.1271186441,72,4.576271186,71,4.512711864,12,0.7627118644,7,0.4449152542,89.5,5.688559322,20,1.271186441,0,0,0.8,0.05084745763,8,0.5084745763,,0,,0,,0,,0,,0,,0,,0,1377,87.52118644,896,56.94915254,3,0.1906779661,10,0.6355932203,5,0.3177966102,3,0.1906779661,0,0,0,0,0,0,90,5.720338983
2252,Isaac Romero,ESP,FW,Sevilla,La Liga,24,31,26,2156,24,4,0.1669758813,2,0.08348794063,6,0.2504638219,6.8,0.2838589981,2.1,0.08766233766,6,0.2504638219,4,0.1669758813,13,0.5426716141,7,0.2922077922,4,4,5,18,0.7513914657,7,0.2922077922,20,0.8348794063,27,1.127087199,0,0,38,1.586270872,29,1.210575139,21,0.8766233766,20,0.8348794063,70.3,2.934601113,44,1.836734694,2,0.08348794063,2.2,0.09183673469,11,0.4591836735,,0,,0,,0,,0,,0,,0,,0,751,31.34972171,382,15.94619666,95,3.96567718,79,3.297773655,61,2.546382189,10,0.4174397032,1,0.04174397032,1,0.04174397032,1,0.04174397032,59,2.462894249
